item_id,app_name,genres,price,release_date,developer
38430,Kingpin — Life of Crime,['Action'],9.99,1999-06-01,Xatrix Entertainment
38440,Sacrifice,"['Strategy', 'RPG', 'Action']",9.99,2000-11-01,Shiny Entertainment
35050,Mini Ninjas Demo,"['Action', 'Adventure']",9.99,2009-08-19,IO Interactive
31180,Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,['Adventure'],19.99,2009-08-20,Telltale Games
37960,Jewel Quest Pack,['Casual'],19.99,2009-08-24,iWin
38000,Mahjong Quest Collection,['Casual'],9.99,2009-08-24,iWin
37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","['Adventure', 'Indie']",4.99,2009-06-22,Size Five Games
13570,Tom Clancy's Splinter Cell Chaos Theory®,['Action'],9.99,2005-03-29,Ubisoft Montreal
11390,Crash Time 2,"['Action', 'Racing']",9.99,2009-08-27,
34420,XIII Century – Gold Edition,['Strategy'],4.99,2009-08-28,Unicorn Games Studio
43100,World of Zoo,['Simulation'],14.99,2009-10-30,Blue Fang
33730,18 Wheels of Steel: Extreme Trucker,['Simulation'],9.99,2009-09-23,
35000,Mini Ninjas,"['Action', 'Adventure']",9.99,2009-09-08,IO Interactive
39392,Freeze Tag Fun Pack #2,['Casual'],19.99,2009-09-23,"Freeze Tag Inc.,iQ212"
39391,Freeze Tag Fun Pack #1,['Casual'],19.99,1999-11-30,"Freeze Tag Inc.,Joju Games,Linksolutions Ltd.,Dekovir Entertainment"
37600,Windosill,"['Adventure', 'Casual', 'Indie']",2.99,2009-05-26,"Vectorpark, Inc."
24029,Train Simulator: Colton & Northern Route Add-On,['Simulation'],24.99,2009-09-25,All Aboard
32140,Midnight Mysteries,"['Adventure', 'Casual']",9.99,2009-09-28,MumboJumbo
31190,Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,['Adventure'],19.99,2009-09-07,Telltale Games
32770,Joint Operations: Combined Arms Gold,['Action'],19.99,2009-08-18,NovaLogic
208306,Train Simulator: US Loco & Asset Pack,['Simulation'],17.99,2009-10-01,Dovetail Games
37300,DinerTown Tycoon,['Simulation'],9.99,2009-09-30,PlayFirst
208300,Train Simulator: European Loco & Asset Pack,['Simulation'],19.99,2009-10-01,Dovetail Games
40300,Risen,['RPG'],9.99,2009-10-30,Piranha Bytes
35070,Flora's Fruit Farm,['Casual'],3.99,2009-10-01,Honeyslug
10606,Empire: Total War™ - The Warpath Campaign,['Strategy'],9.99,2009-10-05,"The Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)"
40700,Machinarium,"['Adventure', 'Indie']",9.99,2009-10-16,Amanita Design
24840,Medal of Honor: Airborne,['Action'],9.99,2007-09-04,EA Los Angeles
24870,Need for Speed: Shift,['Racing'],19.99,2009-09-15,Slightly Mad Studios
41500,Torchlight,['RPG'],14.99,2009-10-27,Runic Games
24800,Command & Conquer: Red Alert 3 - Uprising,['Strategy'],19.99,2009-03-12,EA Los Angeles
901735,The Stronghold Collection,['Strategy'],19.99,2009-10-27,FireFly Studios
42800,East India Company: Privateer,['Strategy'],4.99,2009-10-27,Nitro Games
39560,Painkiller: Resurrection,['Action'],9.99,2009-10-27,Homegrown Games
39550,SpellForce 2 - Anniversary Edition,"['RPG', 'Strategy']",14.99,2009-10-29,"Phenomic,THQ Nordic"
40330,Secret Files: Tunguska,['Adventure'],9.99,2009-10-29,Animation Arts
40320,Rush for Berlin Gold,['Strategy'],4.99,2009-10-29,Stormregion
31200,Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,['Adventure'],19.99,2009-10-07,Telltale Games
3130,Men of War: Red Tide,['Strategy'],4.99,2009-11-01,1C Company
41100,Hammerfight,"['Action', 'Indie']",4.99,2009-09-19,Konstantin Koshutin
39540,SpellForce - Platinum Edition,"['Action', 'RPG']",9.99,2009-11-03,Phenomic
34640,Massive Assault: Phantom Renaissance,['Strategy'],9.99,2005-03-03,Wargaming.net
34630,Massive Assault,['Strategy'],9.99,2003-10-28,Wargaming.net
42200,Nancy Drew® Dossier: Resorting to Danger!,[],6.99,2009-11-19,HeR Interactive
41000,Serious Sam HD: The First Encounter,"['Action', 'Indie']",14.99,2009-11-24,Croteam
40340,Secret Files 2: Puritas Cordis,['Adventure'],9.99,2009-10-29,Animation Arts
17450,Dragon Age: Origins,['RPG'],19.99,2009-11-06,BioWare
37100,Aztaka,"['Action', 'RPG', 'Indie']",4.99,2009-05-07,Citeremis Inc.
37500,Magnetis,"['Indie', 'Casual']",1.99,2009-11-05,Yullaby
42810,For The Glory: A Europa Universalis Game,['Strategy'],9.99,2009-11-11,Crystal Empire Games
10180,Call of Duty®: Modern Warfare® 2,['Action'],19.99,2009-11-12,"Infinity Ward,Aspyr (Mac)"
32440,LEGO® Star Wars™ - The Complete Saga,['Adventure'],19.99,2009-11-12,"Traveller's Tales,Feral Interactive (Mac)"
11450,Overlord™,['RPG'],4.99,2007-06-26,"Triumph Studios,Virtual Programming"
12710,Overlord™: Raising Hell,['RPG'],9.99,2008-02-15,"Triumph Studios,Virtual Programming"
24790,Command & Conquer 3: Tiberium Wars,['Strategy'],14.99,2007-03-28,EA Los Angeles
29120,Yumsters 2: Around the World,"['Indie', 'Casual']",4.99,2008-07-23,KranX Productions
24810,Command & Conquer 3: Kane's Wrath,['Strategy'],19.99,2009-11-13,EA Los Angeles
41800,Gratuitous Space Battles,"['Indie', 'Simulation', 'Strategy']",14.99,2009-11-16,Positech Games
45300,Wings of Prey,['Simulation'],9.99,2009-12-25,Gaijin Entertainment
41900,The Bard's Tale,"['Action', 'Adventure', 'RPG']",9.99,2005-06-17,inXile Entertainment
35420,Defence Alliance 2,['Action'],Free,2009-10-22,Defence Alliance Team
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,['Action'],19.99,2009-11-03,"LucasArts,Aspyr Studios"
25806,Europa Universalis III: Heir to the Throne,[],9.99,2009-12-15,Paradox Interactive
22370,Fallout 3: Game of the Year Edition,['RPG'],19.99,2009-10-13,Bethesda Game Studios
41802,Gratuitous Space Battles: The Tribe,"['Strategy', 'Indie', 'Simulation']",5.99,2009-12-16,Positech Games
38080,Build-A-Lot,['Simulation'],9.99,2007-10-02,Hip Soft
38090,Build-A-Lot 2: Town of the Year,['Simulation'],9.99,2008-04-29,Hip Soft
38100,Build-A-Lot 3: Passport to Europe,['Simulation'],9.99,2009-01-24,Hip Soft
38070,Coconut Queen,"['Casual', 'Simulation']",9.99,2009-12-17,iWin
38210,Roogoo,['Casual'],1.99,2009-12-17,Spidermonk Entertainment
45700,Devil May Cry 4,"['Action', 'Adventure']",19.99,2008-07-08,Capcom
46410,Avencast: Rise of the Mage,"['Action', 'Indie', 'RPG']",9.99,2010-03-17,ClockStone Studios
38110,Build-A-Lot 4: Power Source,['Simulation'],9.99,2009-08-12,Hip Soft
17570,"Pirates, Vikings, and Knights II","['Action', 'Free to Play', 'Indie']",Free,2010-02-12,Octoshark Studios
38130,Farm Frenzy 2,['Casual'],4.99,2008-08-27,Alawar
38160,Farm Frenzy 3: American Pie,['Casual'],9.99,2010-01-06,Alawar
38150,Farm Frenzy 3,['Casual'],9.99,2009-09-11,Alawar
38120,Farm Frenzy,['Casual'],4.99,2007-12-07,Alawar
38140,Farm Frenzy: Pizza Party,['Casual'],4.99,2009-02-18,Alawar
36300,Cake Mania Main Street™,['Casual'],6.99,2010-02-16,Sandlot Games
36310,Westward® IV: All Aboard,"['Strategy', 'Casual']",6.99,2010-02-16,Sandlot Games
36320,Iron Roses,"['Adventure', 'Casual']",6.99,2010-02-16,Cateia Games
37030,UFO: Extraterrestrials Gold,['Strategy'],9.99,2010-02-17,Chaos Concept
32450,LEGO® Indiana Jones™ 2: The Adventure Continues,['Adventure'],19.99,2010-02-18,Traveller's Tales
34180,Vancouver 2010™ - The Official Video Game of the Olympic Winter Games,['Sports'],0,2010-02-18,Eurocom
44100,Super Laser  Racer,"['Action', 'Indie', 'Racing']",4.99,2010-02-18,New Star Games Ltd
25960,Hearts of Iron III: Soviet Infantry Pack DLC,['Strategy'],0.99,2010-02-18,Paradox Interactive
46250,NecroVisioN: Lost Company,['Action'],6.99,2010-02-19,The Farm 51
38180,Cradle of Persia,['Casual'],9.99,2007-12-01,Awem Studio
10695,Aliens vs. Predator Swarm Map Pack,['Action'],7.49,2010-03-18,Rebellion
41050,Serious Sam Classic: The First Encounter,"['Action', 'Indie']",9.99,2001-03-21,Croteam
24055,Train Simulator: Fort Kent to Eagle Lake Route Add-On,['Simulation'],19.99,2010-03-19,All Aboard
48700,Mount & Blade: Warband,"['Action', 'RPG']",19.99,2010-03-31,TaleWorlds Entertainment
39900,Coniclysm,['Action'],4.99,2010-03-26,ZoopTEK
49900,Plain Sight,"['Action', 'Indie']",4.99,2010-04-05,Beatnik Games
42120,Lead and Gold: Gangs of the Wild West,['Action'],9.99,2010-04-08,Fatshark
12220,Grand Theft Auto: Episodes from Liberty City,['Action'],19.99,2010-04-12,Rockstar North / Toronto
45730,Dark Void™ Zero,"['Action', 'Adventure']",4.99,2010-04-12,Other Ocean Interactive
45400,Fortix,['Indie'],0.99,2010-04-14,Nemesys Games
49600,Beat Hazard,"['Action', 'Casual', 'Indie']",9.99,2010-04-15,Cold Beam Games
901399,Sam & Max: The Devil’s Playhouse,['Adventure'],19.99,2010-04-15,Telltale Games
43500,M.U.D. TV,"['Simulation', 'Strategy']",9.99,2010-04-19,Realmforge Studios
45302,Wings of Luftwaffe Add-on,['Simulation'],4.99,2010-04-19,Gaijin Entertainment
40930,The Misadventures of P.B. Winterbottom,"['Adventure', 'Indie']",4.99,2010-04-20,The Odd Gentlemen
39640,AquaNox 2: Revelation,['Action'],4.99,2003-08-19,THQ Nordic
39630,AquaNox,['Action'],4.99,2001-11-30,THQ Nordic
23150,Fluttabyes,"['Casual', 'Indie']",1.99,2010-04-20,Red Chain Games Ltd.
50940,Hidden Expedition: Titanic,['Casual'],9.99,2006-07-19,Big Fish Games
50920,Hidden Expedition: Amazon,"['Casual', 'Indie']",9.99,2008-06-19,Big Fish Games
34178,Napoleon: Total War™ - Coalition Battle Pack,['Strategy'],2.99,2010-05-05,"The Creative Assembly,Feral Interactive (Mac)"
37340,Fitness Dash™,['Casual'],6.99,2008-12-31,Sarbakan
37390,Gemini Lost™,['Casual'],6.99,2009-09-24,PlayFirst
37310,DinerTown Detective Agency™,['Casual'],6.99,2009-07-27,Absolutist Ltd.
37360,Mahjong Roadshow™,['Casual'],6.99,2007-10-19,PlayFirst
49000,Hotel Dash™ Suite Success™,['Casual'],6.99,2009-12-24,PlayFirst
37330,Nightshift Legacy: The Jaguar's Eye™,['Casual'],6.99,2010-03-19,PlayFirst
37320,The Nightshift Code™,['Casual'],6.99,2008-02-11,PlayFirst
37370,TriJinx: A Kristine Kross Mystery™,['Casual'],6.99,2007-12-31,PlayFirst
37380,Valerie Porter and the Scarlet Scandal™,['Casual'],6.99,2009-12-21,PlayFirst
19080,Biozone,"['Action', 'Adventure', 'Casual']",9.99,2010-05-07,G5 Entertainment
31700,Iron Grip: Warlord,"['Action', 'Indie']",0,2008-12-05,ISOTX
19030,Rocket Knight,"['Action', 'Adventure']",14.99,2010-05-11,Climax Studios
50820,Max and the Magic Marker,['Indie'],0,2010-05-12,Press Play
49800,Flight of the Icarus,"['Action', 'Indie']",4.99,2010-05-12,Muse Games
33650,Puzzler World,['Casual'],4.99,2010-05-28,Ideas Pad
901478,Prince of Persia: The Forgotten Sands™ Digital Deluxe Edition,"['Action', 'Adventure']",19.99,2010-06-08,Ubisoft
33660,Ziro,"['Casual', 'Indie']",4.99,2010-05-28,Kokakiki
34281,Altered Beast™,['Action'],2.99,2010-06-01,SEGA
34272,Comix Zone™,['Action'],2.99,2010-06-01,SEGA
34270,SEGA Mega Drive and Genesis Classics,"['Action', 'Adventure', 'Casual', 'RPG']",61.99,2010-06-01,D3T Limited
34276,Golden Axe™,['Action'],2.99,2010-06-01,SEGA
34274,Ecco the Dolphin™,['Action'],2.99,2010-06-01,SEGA
34275,Gain Ground™,['Strategy'],2.99,2010-06-01,SEGA
34277,Shinobi™ III: Return of the Ninja Master,['Action'],2.99,2010-06-01,SEGA
34273,Crack Down™,['Action'],2.99,2010-06-01,SEGA
34280,VectorMan™,['Action'],2.99,2010-06-01,SEGA
34278,Sonic 3D Blast™,[],4.99,2010-06-01,SEGA
34282,Shadow Dancer™,['Action'],2.99,2010-06-01,SEGA
34279,Space Harrier™ II,['Action'],2.99,2010-06-01,SEGA
34010,Alpha Protocol™,"['Action', 'RPG']",14.99,2010-06-01,Obsidian Entertainment
22610,Alien Breed: Impact,['Action'],9.99,2010-06-03,Team17 Software Ltd.
22440,Fallout 3 - Point Lookout,['RPG'],4.99,2010-07-16,Bethesda Game Studios
18508,Defense Grid: Resurgence Map Pack 1,"['Strategy', 'Indie']",0.99,2010-06-02,Hidden Path Entertainment
22430,Fallout 3 - Mothership Zeta,['RPG'],4.99,2010-07-16,Bethesda Game Studios
22410,Fallout 3 - Broken Steel,['RPG'],4.99,2010-07-16,Bethesda Game Studios
22420,Fallout 3 - The Pitt,['RPG'],4.99,2010-07-16,Bethesda Game Studios
630,Alien Swarm,['Action'],Free,2010-07-19,Valve
22400,Fallout 3 - Operation Anchorage,['RPG'],4.99,2010-07-16,Bethesda Game Studios
24780,SimCity™ 4 Deluxe Edition,"['Simulation', 'Strategy']",19.99,2003-09-22,"EA - Maxis,Aspyr (Mac)"
33670,Disciples III - Renaissance Steam Special Edition,"['Strategy', 'RPG']",14.99,2010-07-16,"Akella,.dat"
40420,Tidalis,"['Casual', 'Indie']",4.99,2010-07-16,"Arcen Games, LLC"
34920,Razor2: Hidden Skies,"['Action', 'Casual', 'Indie']",9.99,2010-07-19,Invent4 Entertainment
48136,The Settlers 7: Uncharted Land Map Pack,['Strategy'],3.99,2010-07-21,Blue Byte
46720,Dimensity,['RPG'],9.99,2008-12-08,Dagger Games
28000,Kane & Lynch 2: Dog Days,['Action'],9.99,2010-08-17,IO Interactive
39680,The Guild II Renaissance,"['Simulation', 'Strategy']",9.99,2010-07-28,Rune Forge
25962,Hearts of Iron III DLC: German II Spritepack,['Strategy'],0.99,2010-07-26,Paradox Interactive
24634,Trainz Simulator DLC: Blue Comet,['Simulation'],19.99,2010-08-06,N3V Games
63900,Fantasy Wars,['Strategy'],4.99,2010-08-06,Ino-Co
50130,Mafia II,['Action'],29.99,2011-03-22,"2K Czech,Feral Interactive (Mac)"
24075,Train Simulator: Network Southeast Class 47 Loco Add-On,['Simulation'],4.99,2010-08-06,Dovetail Games
47540,Puzzle Quest 2,"['RPG', 'Casual']",9.99,2010-08-12,Infinite Interactive
50510,Burn Zombie Burn!,['Action'],9.99,2010-08-12,doublesix
25760,Madballs B*D*I Clan Skins,['Indie'],1.99,2010-08-16,Playbrains
25763,Madballs Scorched Evolution Skin Rollup,['Indie'],1.99,2010-08-16,Playbrains
25762,Madballs BDI Evolution Skin Rollup,['Indie'],1.99,2010-08-16,Playbrains
25764,Madballs Holiday Skin Rollup,['Indie'],2.99,2010-08-16,Playbrains
42980,Victoria I Complete,['Strategy'],9.99,2010-08-20,Paradox Development Studio
48800,Ship Simulator Extremes,['Simulation'],19.99,2010-08-27,VStep
22600,Worms Reloaded,['Strategy'],19.99,2010-08-26,Team17 Digital Ltd
46770,Making History II: The War of the World,"['Indie', 'Simulation', 'Strategy']",14.99,2010-06-22,Muzzy Lane Software
65700,Arma 2: British Armed Forces,"['Action', 'Simulation', 'Strategy']",8.99,2010-08-27,Bohemia Interactive
42960,Victoria II,['Strategy'],19.99,2010-08-30,Paradox Development Studio
27930,Booster Trooper Demo,[],5.99,2010-08-31,DnS Development
25761,Madballs Scorched Clan Skins,['Indie'],1.99,2010-08-16,Playbrains
28010,Kane & Lynch 2: The Doggie Bag,['Action'],5.99,2010-08-31,IO Interactive
28012,Kane & Lynch 2: Multiplayer Masks Pack,['Action'],1.99,2010-08-31,IO Interactive
24640,Trainz: Classic Cabon City,['Simulation'],19.99,2010-09-01,N3V Games
28011,Kane & Lynch 2: Alliance Weapon Pack,['Action'],2.99,2010-08-31,IO Interactive
4850,Cossacks: Back to War,['Strategy'],4.99,2002-11-01,GSC Game World
57640,Broken Sword: Director's Cut,['Adventure'],5.99,2010-09-02,Revolution Software Ltd
62100,Chime,['Casual'],4.99,2010-09-06,Zoë Mode
50145,Mafia II DLC: Jimmy's Vendetta,['Action'],9.99,2010-09-06,"2K Czech,Feral Interactive (Mac)"
34841,Sniper: Ghost Warrior - Map Pack,['Action'],1.99,2010-09-08,City Interactive
70300,VVVVVV,"['Action', 'Indie']",4.99,2010-09-07,Terry Cavanagh
48137,The Settlers 7: Conquest - The Empire Expansion DLC,['Strategy'],3.99,2010-09-08,Blue Byte
57300,Amnesia: The Dark Descent,"['Action', 'Adventure', 'Indie']",19.99,2010-09-08,Frictional Games
70400,Recettear: An Item Shop's Tale,"['RPG', 'Indie']",19.99,2010-09-10,EasyGameStation
46600,Swarm Arena,"['Action', 'Casual', 'Indie']",3.99,2010-08-19,Dedication Games
34314,Super Thunder Blade™,"['Action', 'Simulation']",2.99,2010-09-13,SEGA
34310,Galaxy Force II™,['Action'],2.99,2010-09-13,SEGA
70100,Hacker Evolution,['Simulation'],4.99,2010-09-14,exosyphen studios
70110,Hacker Evolution: Untold,"['Indie', 'Simulation']",4.99,2010-09-14,exosyphen studios
38600,Faerie Solitaire,"['Casual', 'Indie']",9.99,2010-09-17,Subsoap
57620,Patrician IV - Steam Special Edition,['Strategy'],14.99,2010-09-17,Gaming Minds Studios
34284,Bonanza Bros.™,['Action'],2.99,2010-09-13,SEGA
63910,King's Bounty: Crossworlds,"['RPG', 'Strategy']",14.99,2010-09-17,Katauri Interactive
24082,Train Simulator: Green & Gold HST DMU Add-On,['Simulation'],4.99,2010-09-17,Dovetail Games
8930,Sid Meier's Civilization® V,['Strategy'],29.99,2010-09-21,"Firaxis Games,Aspyr (Mac, Linux)"
49310,Commander: Conquest of the Americas - Colonial Navy,['Strategy'],4.99,2010-09-21,Nitro Games
41060,Serious Sam Classic: The Second Encounter,"['Action', 'Indie']",9.99,2002-02-05,Croteam
70900,Star Ruler,"['Indie', 'Strategy']",9.99,2010-09-20,Blind Mind Studios
9940,Blade Kitten,"['Action', 'Adventure']",2.99,2010-09-22,Krome Studios
22650,Alien Breed 2: Assault,['Action'],9.99,2010-09-22,Team17 Digital Ltd
901553,Serious Sam HD: Gold Edition,['Action'],0,2010-09-23,Croteam
50620,Darksiders™,"['Action', 'Adventure']",19.99,2010-09-23,Vigil Games
2840,X: Beyond the Frontier,"['Simulation', 'Strategy']",4.99,1999-07-01,Egosoft
42920,The Kings' Crusade,['Strategy'],9.99,2010-10-08,NeoCoreGames
29700,Guild Wars: Eye of the North®,"['Action', 'RPG', 'Massively Multiplayer']",19.99,2007-08-31,ArenaNet®
2850,X: Tension,"['Simulation', 'Strategy']",4.99,2000-06-01,Egosoft
61510,Age of Wonders II: The Wizard's Throne,"['RPG', 'Strategy']",9.99,2010-10-01,Triumph Studios
70200,Governor of Poker 2,"['Adventure', 'Casual', 'Simulation']",7.99,2010-10-11,I Sioux Game Productions B.V.
70210,Governor of Poker 2 - Premium Edition,"['Adventure', 'Casual', 'Indie', 'Simulation']",14.99,2010-10-11,I Sioux Game Productions B.V.
61520,Age of Wonders Shadow Magic,"['RPG', 'Strategy']",9.99,2010-10-01,Triumph Studios
61500,Age of Wonders,"['RPG', 'Strategy']",5.99,2010-10-01,Triumph Studios
47790,Medal of Honor™,['Action'],19.99,2010-10-12,Electronic Arts
46450,Grotesque Tactics: Evil Heroes,"['Indie', 'RPG', 'Strategy']",9.99,2010-10-15,"Headup Games,Silent Dreams"
45750,Lost Planet® 2,"['Action', 'Adventure']",19.99,2010-10-15,"CAPCOM CO., LTD."
57800,Doc Clock: The Toasted Sandwich of Time,"['Adventure', 'Casual', 'Indie']",4.99,2010-10-15,Stickmen Studios
22380,Fallout: New Vegas,"['Action', 'RPG']",9.99,2010-10-19,Obsidian Entertainment
67000,The Polynomial - Space of the music,"['Action', 'Casual', 'Indie']",6.99,2010-10-15,Dmytry Lavrov
80300,Puzzle Bots,"['Adventure', 'Indie']",4.99,2010-10-22,Ivy Games
50000,Nimbus,"['Indie', 'Racing']",9.99,2010-10-25,Noumenon Games
16868,Civilization V - Babylon (Nebuchadnezzar II),['Strategy'],4.99,2010-10-25,"Firaxis Games,Aspyr (Mac, Linux)"
18040,DeathSpank,"['Action', 'Indie', 'RPG']",14.99,2010-10-25,Hothead Games
71115,Virtua Fighter™ 2,"['Action', 'Simulation']",2.99,2010-10-26,SEGA
34317,Columns™ III,['Casual'],2.99,2010-10-26,SEGA
71114,Sword of Vermilion™,['RPG'],2.99,2010-10-26,SEGA
71112,Golden Axe™ II,['Action'],2.99,2010-10-26,SEGA
71113,Sonic The Hedgehog,"['Action', 'Adventure']",4.99,2010-10-26,SEGA
71111,Flicky™,[],2.99,2010-10-26,SEGA
71110,ESWAT™: City Under Siege,['Action'],2.99,2010-10-26,SEGA
34319,Ecco™: The Tides of Time,['Adventure'],2.99,2010-10-26,SEGA
34318,Decap Attack™,[],2.99,2010-10-26,SEGA
34316,Bio-Hazard Battle™,['Action'],2.99,2010-10-26,SEGA
34315,Alien Storm,['Action'],2.99,2010-10-26,SEGA
6120,Shank,"['Action', 'Indie']",9.99,2010-10-25,Klei Entertainment
35460,The Ball,"['Action', 'Adventure', 'Indie']",9.99,2010-10-26,Teotl Studios
32500,STAR WARS™: The Force Unleashed™ II,['Action'],19.99,2010-10-26,Aspyr Studios
62000,Flight Control HD,"['Action', 'Casual']",4.99,2010-11-18,Firemint
33570,Patrician III,"['RPG', 'Simulation', 'Strategy']",4.99,2010-11-18,Ascaron Entertainment ltd.
63700,BIT.TRIP BEAT,"['Action', 'Casual', 'Indie']",9.99,2010-11-02,Gaijin Games
46362,Theatre of War 2 - Battle for Caen,"['Simulation', 'Strategy']",1.99,2010-11-02,1C Company
49320,Woody Two-Legs: Attack of the Zombie Pirates,['Casual'],4.99,2010-11-02,Nitro Games
72400,Clones,"['Adventure', 'Indie']",4.99,2010-11-18,Tomkorp Computer Solutions Inc.
42964,Victoria II: Interwar Spritepack,['Strategy'],1.99,2010-11-02,Paradox Interactive
43011,Front Mission Evolved: Wanzer Pack 2,['Action'],3.99,2010-11-02,Double Helix Games
33980,Pound of Ground,['Action'],9.99,2010-11-05,Centauri Production
65710,Pat & Mat,['Casual'],6.99,2009-10-01,Centauri Production
33990,Alternativa,['Adventure'],12.99,2010-11-03,Centauri Production
33950,Fish Fillets 2,"['Casual', 'Indie']",4.99,2007-04-05,Altar Games
65400,Archon Classic,"['Strategy', 'Indie']",9.99,2010-11-02,React Games
42700,Call of Duty®: Black Ops,['Action'],39.99,2010-11-09,Treyarch
